"","ortho","freq","aoa.mean","aoa.sd","klatt","neighbors","degree","c"
"1447","bight","0.14",14.11,3.76,"bYt","bet;b@t;bYu;bit;bEt;bYd;bYk;bYl;bIt;blYt;bot;but;bWt;brYt;b^t;bY;sYt;fYt;hYt;kYt;nYt;lYt;rYt;tYt",24,0.278985507246377
"1448","bigot","0.61",12.17,2.41,"bIg|t","bIl|t",1,NA
"1449","bigwig","0.2",8.95,1.75,"bIgwIg","",0,NA
"1450","bike","25.88",4.79,1.65,"bYk","b@k;bek;bck;bYu;bik;bEk;bYd;bYt;bYl;bUk;b^k;bY;dYk;hYk;lYk;mYk;pYk;tYk",18,0.300653594771242
"1451","bikini","3.69",8.26,3.02,"bxkini","",0,NA
"1452","bilateral","0.59",13.72,4.78,"bYl@tXL","",0,NA
"1453","bile","0.78",11.67,2.93,"bYl","Yl;bel;bcl;bYu;bEl;bYd;bYt;bYk;bIl;bOl;bUl;bY;dYl;fYl;gYl;mYl;pYl;rYl;tYl;vYl;wYl",21,0.333333333333333
"1454","bilge","1.1",12.53,4,"bIlJ","bIlk;bIl;bIlo;bInJ;bIld;b^lJ",6,0.4
"1455","bilingual","0.37",11.74,4.56,"bYlIGgwL","",0,NA
"1456","bilious","0.27",14.33,3.77,"bIlyxs","bIlyxn",1,NA
"1457","bilk","0.1",13.88,2.36,"bIlk","bIlJ;bIl;bIlo;bIsk;bIld;b^lk;Ilk;mIlk;sIlk",9,0.25
"1458","bill","118.45",6.42,2.07,"bIl","bel;bcl;bIr;bEl;bIb;bId;bIg;bYl;bIlJ;bIlk;bIlo;bIt;bIC;bOl;bIld;bUl;CIl;dIl;fIl;gIl;hIl;Il;kIl;mIl;nIl;pIl;rIl;SIl;sIl;tIl;wIl",31,0.305376344086021
"1459","billet","0.33",13.2,4.66,"bIl|t","b@l|t;bIg|t;bUl|t;mIl|t",4,0.166666666666667
"1460","billfold","0.24",9.38,3.77,"bIlfold","",0,NA
"1461","billiards","0.65",10.63,3.07,"bIlyXdz","",0,NA
"1462","billion","11.14",8.37,2.71,"bIlyxn","bIlyxs;bUlyxn;pIlyxn",3,0
"1463","billow","0.1",10.38,3.46,"bIlo","bElo;bIlJ;bIlk;bIl;blo;bolo;bIld;pIlo;wIlo",9,0.277777777777778
"1464","binary","0.75",13.39,3.31,"bYnEri","",0,NA
"1465","bind","3.35",10.24,2.95,"bYnd","b@nd;bEnd;bYd;blYnd;band;bWnd;fYnd;hYnd;kYnd;mYnd;rYnd",11,0.290909090909091
"1466","binge","0.92",15.22,4.05,"bInJ","bIlJ;hInJ;sInJ;tInJ",4,0.5
"1467","binnacle","0.02",14,2.92,"bInIkL","pInIkL",1,NA
"1468","binocular","0.02",7.32,2.6,"bYnakyUlX","",0,NA
"1469","binomial","0.04",13.75,2.32,"bYnomiL","",0,NA
"1470","biochemistry","0.57",13.94,2.74,"bYokEmxstri","",0,NA
"1471","biographical","0.24",10.05,2.39,"bYxgr@fIkL","",0,NA
"1472","biography","1.47",9.47,2.17,"bYagrxfi","",0,NA
"1473","biological","5.88",10.95,3.06,"bYxlaJIkL","",0,NA
"1474","biologist","1.25",10.9,2.49,"bYalxJ|st","",0,NA
"1475","biology","4.9",9.35,1.69,"bYalxJi","",0,NA
"1476","biopsy","1.55",15.06,3.17,"bYapsi","",0,NA
"1477","biparental","#N/A",13.5,2.28,"bYpxrEntL","",0,NA
"1478","bipartisan","0.08",16.2,4.92,"bYpart|z|n","",0,NA
"1479","biped","0.2",12.62,3.93,"bYpEd","",0,NA
"1480","biplane","0.04",14.94,4.25,"bYplen","",0,NA
"1481","biracial","0.18",9.83,3.22,"bYreSL","",0,NA
"1482","birch","1.55",10.84,4.29,"bRC","b@C;biC;bRT;bRd;bIC;bRo;baC;bRn;bRp;CRC;lRC;pRC;sRC",13,0.282051282051282
"1483","bird","45.45",3.52,1.66,"bRd","b@d;bid;bEd;bRT;bId;bYd;bRC;bRdi;bod;bRo;b^d;bRdN;bRn;bRp;kRd;gRd;TRd;wRd",18,0.248366013071895
"1484","birdie","4.96",6.56,3.45,"bRdi","bcdi;bRd;badi;b^di;bRdN;bRJi;bRli",7,0.238095238095238
"1485","biretta","#N/A",15,NA,"bxrEtx","",0,NA
"1486","biscuit","3.75",4.63,1.74,"bIsk|t","b@sk|t;brIsk|t",2,0
"1487","bisect","0.04",11.72,1.93,"bYsEkt","",0,NA
"1488","bisexual","1.06",12.78,3.14,"bYsEkSuL","",0,NA
"1489","bishop","16.76",10.5,3.68,"bISxp","",0,NA
"1490","bison","0.33",8.11,2.11,"bYsN","besN;bosN",2,1
"1491","bisque","0.39",14,3.85,"bIsk","b@sk;bIlk;brIsk;dIsk;rIsk",5,0.2
"1492","bistro","0.9",11.79,3.95,"bIstro","",0,NA
"1493","bit","235.04",6.47,2.55,"bIt","bet;b@t;bit;bIr;bEt;bIb;bId;bIg;bYt;bIl;bIC;bItX;bot;but;bWt;b^t;CIt;fIt;hIt;It;kIt;nIt;mIt;obIt;pIt;sIt;tIt;wIt;rIt",29,0.288177339901478
"1494","bitch","168.8",10.11,2.19,"bIC","b@C;biC;bIr;bIb;bId;bIg;bIl;bRC;bIt;baC;dIC;hIC;IC;nIC;pIC;rIC;wIC",17,0.308823529411765
"1495","bitter","11.14",8.81,3.7,"bItX","b@tX;bEtX;bIkX;bIt;bItXn;b^tX;lItX;tItX",8,0.142857142857143
"1496","bittern","0.04",14.5,4.25,"bItXn","bItX",1,NA
"1497","bittersweet","0.45",11.78,2.84,"bItXswit","",0,NA
"1498","bitumen","0.04",16.8,2.28,"bxtumxn","",0,NA
"1499","bivouac","0.2",14.8,3.7,"bIvw@k","",0,NA
"1500","blab","0.57",7.95,3.65,"bl@b","bl@k;blab;blRb;l@b;sl@b",5,0.2
"1501","black","167.94",3.56,1.92,"bl@k","b@k;bl@b;bl@Gk;blik;kl@k;fl@k;pl@k;sl@k",8,0.214285714285714
"1502","blackball","0.16",10.87,3.66,"bl@kbcl","",0,NA
"1503","blacken","0.39",9.05,5.11,"bl@k|n","sl@k|n",1,NA
"1504","blackguard","0.35",13.56,3.28,"bl@gXd","l@gXd",1,NA
"1505","blackhead","0.08",10.83,1.65,"bl@khEd","blakhEd",1,NA
"1506","blacklist","0.47",11.76,3.42,"bl@klIst","",0,NA
"1507","bladder","3.96",10.78,3.87,"bl@dX","bl@DX;l@dX",2,0
"1508","blade","13",6.72,1.99,"bled","blen;blem;blez;blid;bl^d;bred;gled",7,0.19047619047619
"1509","blain","0.2",13.62,2.5,"blen","ben;bled;blem;blez;bren;plen",6,0.266666666666667
"1510","blame","58.78",6.48,1.89,"blem","bled;blen;blez;blum;klem;flem;lem",7,0.285714285714286
"1511","blanch","0.25",13.12,3.24,"bl@nC","bl@nd;blEnC;br@nC",3,0
"1512","blancmange","0.06",13.5,2.51,"blxmanJ","",0,NA
"1513","bland","1.08",8.35,3.67,"bl@nd","b@nd;bl@nC;blEnd;blYnd;bland;br@nd;gl@nd;l@nd",8,0.214285714285714
"1514","blank","9.71",6.05,1.79,"bl@Gk","b@Gk;bl@k;blIGk;kl@Gk;fl@Gk;l@Gk;pl@Gk",7,0.333333333333333
"1515","blanket","12.98",3.61,1.09,"bl@Gk|t","",0,NA
"1516","blare","0.39",10.22,2.26,"blEr","bEr;blEs;flEr;glEr;lEr",5,0.4
"1517","blarney","0.31",13.54,3.8,"blarni","",0,NA
"1518","blase","0.02",12.65,2.71,"blaze","",0,NA
"1519","blaspheme","0.27",10.8,3.82,"bl@sfim","",0,NA
"1520","blasphemy","1.47",10.72,2.97,"bl@sfxmi","",0,NA
"1521","blast","16.18",7.06,3.02,"bl@st","blEst;l@st",2,0
"1522","blatant","1.14",12.28,3.41,"bletNt","letNt",1,NA
"1523","blather","0.27",12.8,3.57,"bl@DX","bl@dX;l@DX",2,0
"1524","blaze","2.1",7.47,2.37,"blez","xblez;bled;blen;blem;blezX;blezN;bluz;brez;glez;lez",10,0.111111111111111
"1525","blazer","1.22",9.6,3.82,"blezX","blez;blezN",2,1
"1526","blazon","0.02",14.5,4.12,"blezN","blez;blezX;brezN",3,0.333333333333333
"1527","bleach","2.31",8,3.25,"bliC","biC;blik;blit;blid;blaC;briC;liC",7,0.238095238095238
"1528","bleak","1.08",10.94,3.33,"blik","bik;bl@k;bliC;blit;blid;klik;lik;oblik;slik",9,0.194444444444444
"1529","bleary","0.04",11.94,3.44,"blIri","",0,NA
"1530","bleat","0.12",12.92,5.14,"blit","bit;bliC;blik;blid;blYt;blot;blat;blRt;klit;xlit;flit;plit;slit",13,0.243589743589744
"1531","bleed","10.1",4.28,1.56,"blid","bid;bled;bliC;blik;blit;bl^d;brid;plid",8,0.178571428571429
"1532","blemish","0.59",10.95,2.5,"blEmIS","",0,NA
"1533","blench","#N/A",14.5,0.71,"blEnC","bEnC;bl@nC;blEnd;klEnC",4,0
"1534","blend","4.27",10.17,3.6,"blEnd","bEnd;bl@nd;blEnC;blYnd;bland;lEnd",6,0.266666666666667
"1535","bless","35.06",5.33,1.81,"blEs","blEr;blEst;blIs;blWs",4,0.166666666666667
"1536","blessed","13.8",6.11,2.69,"blEst","bEst;bl@st;blEs;brEst;lEst",5,0.2
"1537","blight","0.57",11.73,2.89,"blYt","xlYt;bYt;blit;blYT;blot;blat;blRt;brYt;flYt;lYt;plYt;slYt",12,0.272727272727273
"1538","blimp","1.04",6.63,2.48,"blImp","lImp",1,NA
"1539","blind","45.82",7,2.6,"blYnd","bYnd;bl@nd;blEnd;bland",4,0.5
"1540","blindfold","1.73",8.11,2.45,"blYndfold","",0,NA
"1541","blink","5.06",5.63,2.27,"blIGk","bl@Gk;blIGkX;brIGk;klIGk;lIGk;slIGk",6,0.2
"1542","blinker","0.24",8.89,3.5,"blIGkX","blIGk;klIGkX",2,0
"1543","blintz","0.08",12.8,5.22,"blInts","blIts",1,NA
"1544","bliss","3.14",10.16,2.29,"blIs","blEs;blIts;blWs",3,0.333333333333333
"1545","blister","0.94",6.74,2.51,"blIstX","bl^stX",1,NA
"1546","blithe","0.22",16.13,3.87,"blYT","blYt",1,NA
"1547","blitz","1.25",10.4,3.2,"blIts","blInts;blIs",2,0
"1548","blitzkrieg","0.31",15.6,3.78,"blItskrig","",0,NA
"1549","blizzard","1.94",7.94,2.9,"blIzXd","lIzXd",1,NA
"1550","bloat","0.51",11.56,4.49,"blot","blit;blYt;blotX;blat;blo;blRt;bot;flot;glot",9,0.194444444444444
"1551","bloater","0.04",11,3.28,"blotX","blot;blatX",2,0
"1552","blob","1.18",6.16,2.29,"blab","bl@b;blat;blaC;blRb;bab;glab;lab",7,0.19047619047619
"1553","blockade","1.53",10.55,1.73,"blaked","",0,NA
"1554","blockbuster","1.06",11.7,2.99,"blakb^stX","",0,NA
"1555","blockhead","0.8",8.8,3.49,"blakhEd","bl@khEd",1,NA
"1556","blonde","13.92",6.06,1.21,"bland","biand;bl@nd;blEnd;blYnd;band",5,0.4
"1557","blood","186.12",4.89,1.64,"bl^d","bled;blid;bl^f;bl^S;b^d;fl^d",6,0.133333333333333
"1558","bloodshed","1.96",11.44,3.01,"bl^dSEd","",0,NA
"1559","bloom","5.51",6.84,2.09,"blum","blem;bluz;bum;brum;flum;glum;Ilum;lum;plum",9,0.333333333333333
"1560","bloomers","0.47",9.24,3.99,"blumXz","",0,NA
"1561","blooper","0.24",8.94,3.54,"blupX","",0,NA
"1562","blossom","3.61",6.61,2.23,"blasM","",0,NA
"1563","blot","0.94",8.38,3.52,"blat","xlat;blit;blYt;blot;blab;blaC;blatX;blRt;klat;lat;plat;slat",12,0.257575757575758
"1564","blotch","0.2",9.28,4.13,"blaC","bliC;blab;blat;baC",4,0.166666666666667
"1565","blotter","0.53",11.5,3.06,"blatX","blotX;blat",2,0
"1566","blouse","5.33",6.65,2.58,"blWs","blEs;blIs;lWs",3,0.333333333333333
"1567","blow","97.57",4,1.76,"blo","@lo;bo;bElo;bIlo;blot;blR;bolo;bRo;flo;glo",10,0.155555555555556
"1568","blowgun","0.06",10.89,3.49,"blog^n","",0,NA
"1569","blowtorch","0.84",9.94,3.15,"blotorC","",0,NA
"1570","blubber","0.84",7.84,2.65,"bl^bX","l^bX",1,NA
"1571","bludgeon","0.24",13.5,2.87,"bl^J|n","",0,NA
"1572","bluebell","0.02",9.31,2.8,"blubEl","",0,NA
"1573","bluenose","0.04",14.18,3.54,"blunoz","",0,NA
"1574","bluepoint","0.02",12.1,3.78,"blupOnt","",0,NA
"1575","blues","10.25",9.81,3.16,"bluz","blez;blum;buz;bruz;luz",5,0.2
"1576","bluff","6.22",8.82,2.6,"bl^f","bl^d;bl^S;b^f;fl^f;l^f",5,0.3
"1577","bluish","0.14",8.25,4.67,"bluIS","",0,NA
"1578","blunder","0.9",10.61,3.29,"bl^ndX","pl^ndX",1,NA
"1579","blunt","4.9",11.05,2.7,"bl^nt","br^nt;b^nt",2,1
"1580","blur","2.14",8.95,3.34,"blR","blo;blRb;blRt;slR",4,0.166666666666667
"1581","blurb","0.25",11.56,3.65,"blRb","bl@b;blab;blR;blRt",4,0.333333333333333
"1582","blurt","0.49",8.76,2.17,"blRt","xlRt;blit;blYt;blot;blat;blR;blRb;flRt",8,0.285714285714286
"1583","blush","2.67",7.95,1.81,"bl^S","bl^d;bl^f;br^S;fl^S;l^S;pl^S;sl^S",7,0.333333333333333
"1584","bluster","0.2",11.79,2.99,"bl^stX","blIstX;kl^stX;fl^stX",3,0.333333333333333
"1585","boa","1.29",9.56,3.13,"box","bo;bor;bot;bod;bon;boT",6,1
"1586","boar","2.18",9.83,3.82,"bor","bar;bEr;bo;bIr;box;bord;bot;bod;bon;born;boT;Cor;kor;for;gor;lor;mor;nor;or;por;ror;Sor;sor;tor;wor;hor;yor",27,0.401709401709402
"1587","board","64.16",6.37,1.8,"bord","xbord;bard;bIrd;bor;bod;bold;bordX;born;kord;ford;gord;hord;lord;sord;word",15,0.238095238095238
"1588","boast","1.06",8.22,2.13,"bost","best;bist;bEst;bot;bosN;bolt;bust;bRst;b^st;kost;gost;host;post;rost;tost",15,0.295238095238095
"1589","boat","95.78",3.84,1.46,"bot","bet;b@t;bit;bo;bEt;bYt;bIt;blot;box;bor;bost;bod;bolt;bon;but;boT;bWt;b^t;kot;dot;got;mot;not;ot;rot;Sot;tot;vot",28,0.256613756613757
"1590","boathouse","0.76",10.21,3.38,"bothWs","",0,NA
"1591","boatman","0.59",8.72,3.72,"botmxn","",0,NA
"1592","boatswain","0.45",14.64,4.15,"bosN","besN;bYsN;bost",3,0.333333333333333
"1593","bob","91.49",6.16,1.97,"bab","beb;bam;bar;barb;bIb;blab;babL;baS;baC;kab;fab;gab;hab;Jab;nab;lab;mab;rab;sab",19,0.31578947368421
"1594","bobbin","0.14",9.88,3.28,"bab|n","bRb|n;rab|n",2,0
"1595","bobble","0.08",10.06,3.44,"babL","b@bL;bcbL;bYbL;bab;batL;b^bL;kabL;gabL;habL",9,0.25
"1596","bobcat","0.39",7.06,3.65,"babk@t","",0,NA
"1597","bobolink","0.02",17.5,5.13,"babxlIGk","",0,NA
"1598","bobsled","0.94",9.38,2.45,"babslEd","",0,NA
"1599","bobwhite","0.1",11.4,3.57,"babhwYt","",0,NA
"1600","bode","0.47",10.93,3.56,"bod","xbod;b@d;bid;bo;bEd;bId;bYd;bRd;box;bor;bord;bot;bold;bon;boT;b^d;kod;god;lod;mod;nod;od;rod;tod;wod",25,0.246666666666667
"1601","bodice","0.22",14.5,2.73,"bad|s","",0,NA
"1602","bodiless","0.04",11.19,3.43,"badilxs","",0,NA
"1603","bodily","2.12",8.17,2.79,"badxli","",0,NA
"1604","bodkin","0.1",10.75,2.87,"badkxn","",0,NA
"1605","body","195.53",4.28,2.32,"badi","bcdi;bRdi;b^di;Sadi;tadi",5,0.4
"1606","bog","0.96",9.37,3,"bcg","b@g;bck;bcl;bEg;bIg;bcs;b^g;dcg;fcg;hcg;lcg",11,0.272727272727273
"1607","bogeyman","0.86",6.21,5.21,"bUgim@n","",0,NA
"1608","bogus","2.71",9.94,3.39,"bog|s","bon|s",1,NA
"1609","boil","5.94",6.6,1.79,"bOl","bel;bcl;bEl;bYl;bIl;bO;brOl;bUl;kOl;mOl;Ol;sOl;tOl;vOl",14,0.32967032967033
"1610","boisterous","0.24",11.62,3.16,"bOstX|s","",0,NA
"1611","bold","7.55",9.21,2.68,"bold","bcld;bord;bod;bolo;bolt;boldX;bolX;bIld;kold;fold;gold;hold;mold;old;wold",15,0.257142857142857
"1612","bolero","0.12",13.92,3.43,"bxlEro","",0,NA
"1613","boliviano","#N/A",16.75,1.5,"bxlIviano","",0,NA
"1614","bolo","0.71",12.67,3.6,"bolo","bElo;bIlo;blo;bold;bolt;bolX;polo;solo",8,0.25
"1615","bolshevism","0.12",14.4,2.37,"bolSxvIzM","",0,NA
"1616","bolster","0.31",12.5,4.29,"bolstX","holstX",1,NA
"1617","bolt","6.88",7.28,2.63,"bolt","bElt;bost;bot;bold;bolo;bolX;kolt;dolt;Jolt;molt;volt",11,0.254545454545455
"1618","bolus","0.67",15.6,3.58,"bolxs","",0,NA
"1619","bombard","0.24",11.95,3.68,"bambard","",0,NA
"1620","bombardier","0.69",13.14,3.01,"bambXdIr","",0,NA
"1621","bombast","0.02",12.31,3.43,"bamb@st","",0,NA
"1622","bombastic","0.22",15.59,4.27,"bamb@stIk","",0,NA
"1623","bombazine","#N/A",19,NA,"bambxzin","",0,NA
"1624","bomber","4.2",8.84,2.69,"bamX","bam;baDX",2,0
"1625","bombproof","0.12",10.65,3.3,"bampruf","",0,NA
"1626","bombshell","0.9",11.22,3.23,"bamSEl","",0,NA
"1627","bonanza","1.63",9.79,2.82,"b|n@nzx","b|n@nx",1,NA
"1628","bonbon","0.49",9.28,3.61,"banban","",0,NA
"1629","bond","31.27",10.21,4.16,"band","b@nd;bard;bEnd;biand;bYnd;bland;bWnd;fand;pand;wand",10,0.222222222222222
"1630","bondage","1.71",15.06,4.81,"bandIJ","b@ndIJ",1,NA
"1631","bondman","#N/A",13.53,4.03,"bandmxn","bandzmxn",1,NA
"1632","bondsman","0.51",13.83,1.98,"bandzmxn","bandmxn",1,NA
"1633","bone","26.06",5.53,1.74,"bon","b@n;ben;bin;bo;box;bor;bot;bod;bonX;bun;born;boT;b^n;bRn;kon;hon;lon;mon;on;fon;pon;ron;ton",23,0.264822134387352
"1634","boner","2.33",11.89,3.16,"bonX","b@nX;bon;bolX;donX",4,0
"1635","bonfire","1.75",8.8,2.61,"banfYr","",0,NA
"1636","bongo","2.69",8.4,3.01,"baGgo","",0,NA
"1637","bonhomie","0.06",15.25,2.5,"banxmi","",0,NA
"1638","bonnet","1.86",6.83,2.28,"ban|t","san|t",1,NA
"1639","bonsai","0.98",11.22,4.08,"bansY","",0,NA
"1640","bonus","9.2",8.17,2.36,"bon|s","bog|s;on|s",2,0
"1641","boo","11.69",3.78,2.29,"bu","be;bYu;bo;bum;bun;but;buT;buz;bW;bO;bru;bui;bY;Cu;ku;du;yu;nu;gu;mu;ru;Su;su;Tu;tu;tu;hu;wu",28,0.349206349206349
"1642","booby","2.53",7.33,3.65,"bubi","bebi;buti;buti;bui;rubi",5,0.2
"1643","boodle","0.45",13.12,4.45,"budL","dudL;nudL;pudL",3,1
"1644","book","176.98",3.68,1.8,"bUk","b@k;bek;bck;bik;bEk;bYk;brUk;b^k;bUl;bUS;kUk;hUk;lUk;nUk;rUk",15,0.314285714285714
"1645","booklet","0.55",7.32,1.6,"bUkl|t","bUl|t",1,NA
"1646","boom","21.8",5.56,2.43,"bum","bam;bim;blum;bu;bun;but;buT;buz;brum;b^m;bui;dum;lum;rum;tum;hum;wum",17,0.264705882352941
"1647","boomerang","0.92",9.79,2.46,"bumX@G","",0,NA
"1648","boomtown","0.1",13.22,3.37,"bumtWn","",0,NA
"1649","boon","2.12",12.94,4.12,"bun","b@n;ben;bin;bon;bu;bum;but;buT;buz;b^n;bui;bRn;kun;dun;lun;mun;nun;sun;tun",19,0.298245614035088
"1650","boost","4.51",7.89,2.87,"bust","best;bist;bEst;bost;but;bRst;b^st;rust",8,0.535714285714286
"1651","boot","11.14",3.89,1.84,"but","bet;b@t;bit;bEt;bYt;bIt;bot;bu;bum;bun;bust;buT;buti;buti;buz;bWt;bui;b^t;Sut;kut;hut;Jut;lut;mut;nut;rut;sut;tut",28,0.259259259259259
"1652","booth","20.37",7.16,1.61,"buT","b@T;bRT;bu;bum;bun;but;buz;boT;bui;suT;tuT;yuT",12,0.318181818181818
"1653","bootie","0.16",6.89,4.1,"buti","byuti;bubi;but;butik;bui;kuti;duti",7,0.142857142857143
"1654","bootleg","0.82",13.11,3.14,"butlEg","",0,NA
"1655","bootless","0.06",8.06,1.95,"butlxs","",0,NA
"1656","booty","6.14",9.68,4.12,"buti","byuti;bubi;but;butik;bui;kuti;duti",7,0.142857142857143
"1657","booze","10.94",10.42,2.93,"buz","bluz;bu;bum;bun;but;buT;bruz;bui;b^z;Cuz;luz;nuz;uz;yuz",14,0.296703296703297
"1658","borax","0.1",14.23,4.55,"bor@ks","Tor@ks",1,NA
"1659","border","17.18",6.85,2.23,"bordX","bord;boldX;ordX;wordX",4,0.166666666666667
"1660","boredom","2.14",7.68,2.65,"bordxm","",0,NA
"1661","born","83.69",4.68,1.97,"born","bErn;barn;bor;bord;bon;korn;horn;lorn;morn;Torn;worn",11,0.327272727272727
"1662","borough","1.18",11.35,2.78,"bRo","bo;bRT;bRC;bRd;blo;bRn;bRp;fRo;TRo",9,0.333333333333333
"1663","borrow","29.31",6.95,3.12,"baro","bar;barb;bard;barJ;bark;barn;saro",7,0.714285714285714
"1664","borscht","0.69",15.23,5.59,"borSt","",0,NA
"1665","bosh","0.27",11.87,4.48,"baS","bam;bar;b@S;bab;baC;bUS;JaS;paS",8,0.285714285714286
"1666","bosom","3.12",12.5,2.85,"bUzM","bizM",1,NA
"1667","boss","124.29",6.16,2.36,"bcs","bck;bcl;bes;b@s;bcg;b^s;lcs;mcs;scs;tcs",10,0.266666666666667
"1668","botanical","1.04",10.78,3.66,"bxt@nIkL","",0,NA
"1669","botanist","0.27",10.63,2.77,"batN|st","",0,NA
"1670","botany","0.39",12.68,2.67,"batNi","",0,NA
"1671","botch","0.31",10.53,3.39,"baC","bam;bar;b@C;biC;bRC;bIC;blaC;bab;baS;naC",10,0.266666666666667
"1672","both","295.33",4.77,1.57,"boT","b@T;bo;bRT;box;bor;bot;bod;bon;buT;loT;oT",11,0.345454545454545
"1673","bother","67.37",6.5,2.46,"baDX","bamX;faDX",2,0
"1674","bottle","50.75",3.56,1.79,"batL","b@tL;bitL;babL;batM;datL;watL",6,0.133333333333333
"1675","bottom","49.92",5.28,2.08,"batM","batL",1,NA
"1676","boudoir","0.88",13,5.01,"budwar","",0,NA
"1677","bouffant","0.06",13.71,3.74,"bufant","",0,NA
"1678","bough","0.29",11.79,4.73,"bW","be;bo;bu;bWt;bWL;bWX;bO;brW;bY;CW;kW;dW;hW;mW;nW;sW;vW",17,0.301470588235294
"1679","boulder","2.08",7.92,2.14,"boldX","bold;bordX;bolX;moldX;SoldX",5,0.2
"1680","boulevard","5.18",9.19,3.26,"bUlxvard","",0,NA
"1681","bounce","9.84",6.17,4.9,"bWns","bWnd;Wns;pWns",3,0.333333333333333
"1682","bound","18.43",9,3.09,"bWnd","xbWnd;b@nd;bEnd;bYnd;band;bWns;fWnd;hWnd;mWnd;pWnd;rWnd;sWnd;wWnd",13,0.346153846153846
"1683","boundary","1.35",8.35,2.48,"bWndXi","",0,NA
"1684","bounden","0.04",17.14,3.29,"bWnd|n","",0,NA
"1685","bounteous","0.04",13.62,3.04,"bWntixs","",0,NA
"1686","bountiful","0.76",10.47,3.27,"bWntIfL","",0,NA
"1687","bounty","7.18",9.35,2.87,"bWnti","kWnti",1,NA
"1688","bouquet","3.22",8.72,3.01,"boke","oke",1,NA
"1689","bourbon","6.25",11.05,3.06,"bRb|n","bab|n;tRb|n;Rb|n",3,0.333333333333333
"1690","bourgeois","1.18",16.36,3.01,"bUrZwa","",0,NA
"1691","bourgeoisie","0.29",14.64,3.71,"bUrZwazi","",0,NA
"1692","bout","19.1",11.83,2.83,"bWt","xbWt;bet;b@t;bit;bEt;bYt;bIt;bot;but;bW;bWL;bWX;b^t;dWt;gWt;lWt;Wt;pWt;rWt;SWt;tWt",21,0.319047619047619
"1693","boutique","1.08",9.78,2.78,"butik","buti;buti",2,0
"1694","boutonniere","0.12",13,2.36,"butNIr","",0,NA
"1695","bovine","0.43",12.41,4.2,"bovYn","",0,NA
"1696","bowel","3.59",9.72,3.89,"bWL","bW;bWt;bWX;dWL;rWL;tWL;vWL",7,0.428571428571429
"1697","bower","0.25",12.77,4.6,"bWX","bW;bWt;bWL;kWX;dWX;pWX;SWX;tWX",8,0.464285714285714
"1698","bowler","1.31",10.58,3.73,"bolX","bold;bolo;bolt;bonX;boldX;dolX;molX;polX;rolX;solX",10,0.311111111111111
"1699","box","89.75",4.3,1.66,"baks","faks;laks;aks;paks",4,1
"1700","boy","529.82",3.67,1.88,"bO","be;bo;bOl;bu;bW;bY;kO;JO;sO;tO",10,0.355555555555556
"1701","boycott","0.96",12.79,3.34,"bOkat","",0,NA
"1702","bra","10.92",8.21,2.18,"bra","bre;bru;brW",3,1
"1703","brace","6.25",7.89,1.78,"bres","bes;bre;bred;brel;bren;brez;brek;br@s;brev;Ires;gres;res;tres",13,0.358974358974359
"1704","bracken","0.63",14.83,2.41,"br@kxn","",0,NA
"1705","bracket","0.63",8.56,2.48,"br@k|t","",0,NA
"1706","brackish","0.08",15.23,3.49,"br@kIS","",0,NA
"1707","brae","0.08",11.89,5.88,"bre","xre;be;bXe;bra;bres;bred;brel;bren;brez;brek;brev;bru;brW;dre;fre;gre;pre;re;tre",19,0.274853801169591
"1708","brag","3.51",7.79,2.46,"br@g","b@g;br@n;br@S;br@s;br@t;brIg;brog;kr@g;dr@g;r@g",10,0.244444444444444
"1709","braggadocio","0.06",15.11,2.89,"br@gxdosio","",0,NA
"1710","braggart","0.25",12.57,3.06,"br@gXt","",0,NA
"1711","braid","0.94",7.22,3.67,"bred","xbred;bled;bres;bre;brel;bren;brez;brek;brev;brEd;brid;brYd;brcd;brud;gred;red;tred",17,0.25
"1712","braille","0.55",9,1.63,"brel","bel;bres;bre;bred;bren;brez;brek;brev;brcl;brOl;frel;grel;rel;trel",14,0.318681318681319
"1713","brain","77.02",5.76,2.19,"bren","xren;ben;blen;bres;bre;bred;brel;brez;brek;br@n;brev;brcn;brYn;brWn;kren;dren;gren;ren;tren",19,0.257309941520468
"1714","braise","#N/A",13.61,4.77,"brez","blez;bres;bre;bred;brel;bren;brek;brev;brezN;briz;brWz;bruz;krez;grez;frez;prez;rez",17,0.25
"1715","brake","5.98",5.95,2.22,"brek","bek;bres;bre;bred;brel;bren;brez;brev;brIk;brUk;drek;rek",12,0.363636363636364
"1716","bran","1.31",9.95,3.3,"br@n","b@n;br@g;bren;br@nC;br@nd;br@S;br@s;br@t;brcn;brYn;brWn",11,0.236363636363636
"1717","branch","10.08",5.11,2.11,"br@nC","bl@nC;br@n;br@nd;br^nC;r@nC",5,0.1
"1718","brand","13.96",7.72,2.35,"br@nd","b@nd;bl@nd;br@n;br@nC;br@ndi;gr@nd",6,0.133333333333333
"1719","brandish","0.04",12.39,2.99,"br@ndIS","",0,NA
"1720","brandy","11.12",12.1,3.19,"br@ndi","b@ndi;br@nd;gr@ndi",3,0
"1721","brash","0.41",11.47,2.99,"br@S","b@S;br@g;br@n;br@s;br@t;br^S;kr@S;r@S;Tr@S;tr@S",10,0.288888888888889
"1722","brass","12.12",9.05,3.54,"br@s","b@s;bres;br@g;br@n;br@S;br@t;kr@s;gr@s",8,0.25
